31,gamma,0.259630762052
31,result,0.265342
32,eta,0.00606087754092
32,max_depth,7
32,subsample,0.604775071253
32,col_sample_bytree,0.614614307808
32,min_child_weight,2.52286320866
32,gamma,0.595208226728
32,result,0.270716
33,eta,0.00400515315179
33,max_depth,7
33,subsample,0.511568987289
33,col_sample_bytree,0.552652692854
33,min_child_weight,2.95510236197
33,gamma,0.234575070657
33,result,0.26531
34,eta,0.00354945687737
34,max_depth,7
34,subsample,0.535032296351
34,col_sample_bytree,0.543881536191
34,min_child_weight,2.91156852347
34,gamma,0.713840842153
34,result,0.272843
35,eta,0.00253354905889
35,max_depth,7
35,subsample,0.500264245483
35,col_sample_bytree,0.573782188298
35,min_child_weight,2.48513999063
35,gamma,0.289152021368
35,result,0.267144
36,eta,0.00454637387084
36,max_depth,7
36,subsample,0.587234890394
36,col_sample_bytree,0.536533422382
36,min_child_weight,2.96642904211
36,gamma,0.983040467093
36,result,0.27801
37,eta,0.0122412550967
37,max_depth,7
37,subsample,0.550006873943
37,col_sample_bytree,0.71612653617
37,min_child_weight,2.30484135931
37,gamma,0.349336595391
37,result,0.266882
38,eta,0.00683377878784
38,max_depth,2
38,subsample,0.500532600301
38,col_sample_bytree,0.641604895147
38,min_child_weight,2.7596715852
38,gamma,1.30594992964
38,result,0.366756
39,eta,0.00403823880307
39,max_depth,3
39,subsample,0.723738388892
39,col_sample_bytree,0.522602386112
39,min_child_weight,2.07850636483
39,gamma,0.00335886131645
39,result,0.292646
40,eta,0.0116737214748
40,max_depth,7
40,subsample,0.659703957278
40,col_sample_bytree,0.589682596179
40,min_child_weight,2.68519997241
40,gamma,0.648050594428
40,result,0.271645
41,eta,0.0027667980893
41,max_depth,4
41,subsample,0.998843498279
41,col_sample_bytree,0.775409267544
41,min_child_weight,2.40655644845
41,gamma,1.57145851835
41,result,0.344006
42,eta,0.00732678988401
42,max_depth,7
42,subsample,0.772492773126
42,col_sample_bytree,0.661009594769
42,min_child_weight,2.07073564496
42,gamma,2.58306845078
42,result,0.304401
43,eta,0.0092018394118
43,max_depth,4
43,subsample,0.557186802326
43,col_sample_bytree,0.710154675401
43,min_child_weight,2.62727963147
43,gamma,1.90130891528
43,result,0.312534
44,eta,0.907294654731
44,max_depth,3
44,subsample,0.591947038803
44,col_sample_bytree,0.562809734818
44,min_child_weight,2.87081717977
44,gamma,0.968945856028
44,result,0.332919
45,eta,0.00519529147459
45,max_depth,2
45,subsample,0.644250404679
45,col_sample_bytree,0.616667639419
45,min_child_weight,1.6746985615
45,gamma,0.508529526617
45,result,0.363225
46,eta,0.0123198473859
46,max_depth,7
46,subsample,0.796532028227
46,col_sample_bytree,0.500522169175
46,min_child_weight,2.99087703353
46,gamma,0.311596430315
46,result,0.267777
47,eta,0.0705202904998
47,max_depth,4
47,subsample,0.712773523156
47,col_sample_bytree,0.526324599756
47,min_child_weight,2.36907039086
47,gamma,1.190451295
47,result,0.290248
48,eta,0.0425301620465
48,max_depth,7
48,subsample,0.739385430862
48,col_sample_bytree,0.58570257331
48,min_child_weight,2.17655635262
48,gamma,1.98624846118
48,result,0.296105
49,eta,0.0241506231134
49,max_depth,3
49,subsample,0.56365659976
49,col_sample_bytree,0.639727433523
49,min_child_weight,1.41857475992
49,gamma,1.52908967877
49,result,0.31562
50,eta,0.00248764644653
50,max_depth,2
50,subsample,0.528954588248
50,col_sample_bytree,0.775313043437
50,min_child_weight,1.20258405968
50,gamma,2.20853559454
50,result,0.433822
51,eta,0.0143620109293
51,max_depth,5
51,subsample,0.8045275203
51,col_sample_bytree,0.851760833228
51,min_child_weight,0.952095421457
51,gamma,0.480741273947
51,result,0.271515
52,eta,0.294820201868
52,max_depth,6
52,subsample,0.500366941161
52,col_sample_bytree,0.607743950644
52,min_child_weight,2.81281117963
52,gamma,0.231152428577
52,result,0.300588
53,eta,0.00892421290086
53,max_depth,7
53,subsample,0.640204980608
53,col_sample_bytree,0.921925666685
53,min_child_weight,1.98721692503
53,gamma,2.94488218665
53,result,0.306177
54,eta,0.00358513030665
54,max_depth,4
54,subsample,0.540501403654
54,col_sample_bytree,0.554396750204
54,min_child_weight,1.70825659425
54,gamma,1.08074241945
54,result,0.293989
55,eta,0.0392531202507
55,max_depth,5
55,subsample,0.587129326517
55,col_sample_bytree,0.500857593977
55,min_child_weight,2.99728834114
55,gamma,0.876386579489
55,result,0.28091
56,eta,0.0202943279682
56,max_depth,7
56,subsample,0.849448535492
56,col_sample_bytree,0.665627852518
56,min_child_weight,0.734250130188
56,gamma,0.693818081748
56,result,0.27432
57,eta,0.0152964951428
57,max_depth,3
57,subsample,0.690319385271
57,col_sample_bytree,0.70032368942
57,min_child_weight,1.52677319814
57,gamma,1.36114766528
57,result,0.308173
58,eta,0.0715041200159
58,max_depth,6
58,subsample,0.575187192379
58,col_sample_bytree,0.578818783792
58,min_child_weight,2.22809652248
58,gamma,2.58513630407
58,result,0.305696
59,eta,0.0958122327416
59,max_depth,7
59,subsample,0.908843306307
59,col_sample_bytree,0.754440531608
59,min_child_weight,2.63782856966
59,gamma,0.0726712324796
59,result,0.270782
60,eta,0.00448584039605
60,max_depth,2
60,subsample,0.648791965218
60,col_sample_bytree,0.604402187198
60,min_child_weight,1.78111672325
60,gamma,0.897146167546
60,result,0.378695
61,eta,0.790025587268
61,max_depth,7
61,subsample,0.603285409584
61,col_sample_bytree,0.626758207409
61,min_child_weight,2.00802836726
61,gamma,1.62462492594
61,result,0.351288
62,eta,0.00316951264562
62,max_depth,5
62,subsample,0.51480379085
62,col_sample_bytree,0.518455093208
62,min_child_weight,1.09655800816
62,gamma,0.418005586506
62,result,0.27404
63,eta,0.20633239421
63,max_depth,6
63,subsample,0.691161398403
63,col_sample_bytree,0.797479241272
63,min_child_weight,2.44434481823
63,gamma,1.43442494613
63,result,0.295029
64,eta,0.00646410810435
64,max_depth,7
64,subsample,0.757104440965
64,col_sample_bytree,0.53901937616
64,min_child_weight,2.55869549108
64,gamma,0.600527458316
64,result,0.27143
65,eta,0.561631217619
65,max_depth,4
65,subsample,0.542892333133
65,col_sample_bytree,0.995601759639
65,min_child_weight,2.33094067614
65,gamma,1.25843766272
65,result,0.319303
66,eta,0.0088255849128
66,max_depth,7
66,subsample,0.608222045729
66,col_sample_bytree,0.632389798551
66,min_child_weight,2.19962204258
66,gamma,0.233890365887
66,result,0.264844
67,eta,0.00473111794228
67,max_depth,7
67,subsample,0.609399326376
67,col_sample_bytree,0.683544912645
67,min_child_weight,2.19431401374
67,gamma,0.199877584865
67,result,0.265068
68,eta,0.00872705408756
68,max_depth,7
68,subsample,0.571707896984
68,col_sample_bytree,0.681358199487
68,min_child_weight,2.20181978021
68,gamma,0.0970527175576
68,result,0.263368
69,eta,0.00986687487173
69,max_depth,7
69,subsample,0.681676245302
69,col_sample_bytree,0.732714340962
69,min_child_weight,2.16731096564
69,gamma,0.14914600364
69,result,0.264503
70,eta,0.0104162875709
70,max_depth,7
70,subsample,0.681402114715
70,col_sample_bytree,0.760287256701
70,min_child_weight,1.60605715312
70,gamma,0.100818713215
70,result,0.264573
71,eta,0.0243206020396
71,max_depth,7
71,subsample,0.729516913001
71,col_sample_bytree,0.852310208107
71,min_child_weight,1.43296658328
71,gamma,0.101200604877
71,result,0.265772
72,eta,0.0506046685961
72,max_depth,7
72,subsample,0.677709961428
72,col_sample_bytree,0.757235385267
72,min_child_weight,1.76611076647
72,gamma,0.388979355101
72,result,0.270385
73,eta,0.0103003328744
73,max_depth,7
73,subsample,0.703887695064
73,col_sample_bytree,0.80706730498
73,min_child_weight,1.57591404482
73,gamma,0.530466810938
73,result,0.270184
74,eta,0.0187045391615
74,max_depth,3
74,subsample,0.775235327259
74,col_sample_bytree,0.720682106802
74,min_child_weight,1.90997392729
74,gamma,0.030203430665
74,result,0.27823
75,eta,0.0354204579487
75,max_depth,7
75,subsample,0.632246078921
75,col_sample_bytree,0.736450821932
75,min_child_weight,1.08954276519
75,gamma,0.733325723472
75,result,0.275028
76,eta,0.0135890275104
76,max_depth,2
76,subsample,0.829293364927
76,col_sample_bytree,0.832440432526
76,min_child_weight,2.01467133407
76,gamma,2.38006622732
76,result,0.442657
77,eta,0.00758286671453
77,max_depth,7
77,subsample,0.810001418121
77,col_sample_bytree,0.789177782295
77,min_child_weight,1.59634000487
77,gamma,0.159951734808
77,result,0.265547
78,eta,0.0235639686924
78,max_depth,5
78,subsample,0.653505141934
78,col_sample_bytree,0.912504962637
78,min_child_weight,1.29896340499
78,gamma,0.340972549685
78,result,0.269642
79,eta,0.00581168754315
79,max_depth,7
79,subsample,0.743717077362
79,col_sample_bytree,0.969374298743
79,min_child_weight,1.45035992228
79,gamma,0.609601079032
79,result,0.272054
80,eta,0.0299208415927
80,max_depth,6
80,subsample,0.676491162351
80,col_sample_bytree,0.8242422347
80,min_child_weight,0.0242360106092
80,gamma,0.448460002744
80,result,0.270293
81,eta,0.0103718586477
81,max_depth,7
81,subsample,0.729149428786
81,col_sample_bytree,0.765253410317
81,min_child_weight,0.846624310483
81,gamma,2.75387275409
81,result,0.304711
82,eta,0.138235712208
82,max_depth,3
82,subsample,0.848494699676
82,col_sample_bytree,0.739031166082
82,min_child_weight,2.10480108499
82,gamma,0.00440933475581
82,result,0.291131
83,eta,0.0429849155663
83,max_depth,4
83,subsample,0.710502831721
83,col_sample_bytree,0.705904194037
83,min_child_weight,2.2930269807
83,gamma,0.746947288039
83,result,0.281736
84,eta,0.016109107648
84,max_depth,7
84,subsample,0.766374388568
84,col_sample_bytree,0.890168228695
84,min_child_weight,1.19853379398
84,gamma,1.07615653969
84,result,0.282738
85,eta,0.00772880547175
85,max_depth,7
85,subsample,0.791560842225
85,col_sample_bytree,0.655302513738
85,min_child_weight,1.63776388435
85,gamma,0.152417766251
85,result,0.264993
86,eta,0.0614005130361
86,max_depth,2
86,subsample,0.636138728942
86,col_sample_bytree,0.72534982404
86,min_child_weight,1.81549001426
86,gamma,0.831911079532
86,result,0.336635
87,eta,0.0317413679493
87,max_depth,5
87,subsample,0.563778808046
87,col_sample_bytree,0.673006196581
87,min_child_weight,1.37892677069
87,gamma,0.292984089447
87,result,0.270797
88,eta,0.00312302148672
88,max_depth,7
88,subsample,0.658379277997
88,col_sample_bytree,0.689290070279
88,min_child_weight,1.94796376202
88,gamma,0.533287638335
88,result,0.271138
89,eta,0.0985812823941
89,max_depth,6
89,subsample,0.698397116852
89,col_sample_bytree,0.793145504431
89,min_child_weight,1.03207425634
89,gamma,1.84511181968
89,result,0.295927
90,eta,0.0120072028862
90,max_depth,4
90,subsample,0.862069756367
90,col_sample_bytree,0.841616068022
90,min_child_weight,1.73868026826
90,gamma,0.936039505717
90,result,0.290493
91,eta,0.00405843680853
91,max_depth,7
91,subsample,0.720046789328
91,col_sample_bytree,0.766649905108
91,min_child_weight,0.735884277457
91,gamma,0.362074609893
91,result,0.268221
92,eta,0.019815512308
92,max_depth,3
92,subsample,0.593257943554
92,col_sample_bytree,0.810749228859
92,min_child_weight,1.48376287746
92,gamma,0.0820915309882
92,result,0.279185
93,eta,0.0137376355996
93,max_depth,7
93,subsample,0.619858990485
93,col_sample_bytree,0.879847362287
93,min_child_weight,2.13356193084
93,gamma,0.665823209763
93,result,0.27203
94,eta,0.0264957074527
94,max_depth,2
94,subsample,0.81710893501
94,col_sample_bytree,0.747178708851
